1494.3466,1.82966,52.289062,28.578568,164,97,40.06123717022107
2560.797,1.8884958,69.54175,36.823883,166,139,31.05141036058139
2619.4263,1.9198576,70.91492,36.93759,199,144,30.393534230676774
2644.8384,1.8913487,70.72702,37.39502,228,146,30.730800478682966
2697.909,2.0122333,73.68054,36.616302,260,141,32.51954509292911
1907.0685,2.0825598,63.020508,30.261078,256,112,38.419104576599636
1545.8168,2.0470347,56.252472,27.47998,253,97,42.47598651429456
1114.8726,2.0051043,47.280396,23.580017,245,75,49.987288173605414
817.53827,1.886388,39.270782,20.817978,234,57,58.46089917229692
1086.8962,2.0220757,46.880554,23.184372,240,75,49.75361638402138
827.35425,1.8597945,39.22638,21.091782,233,55,59.452546366032045
601.3093,2.1260102,35.754578,16.817688,224,45,66.61920023040078
523.96924,1.9540783,31.998077,16.375023,208,37,72.42744616298862
516.97034,1.9729509,31.936768,16.18731,208,37,56.091799466616536
844.2579,1.9119766,40.177124,21.013397,209,59,64.2326708860541
479.19064,1.9320593,30.427368,15.7486725,181,36,72.32624973175652
871.6403,1.919469,40.90338,21.309738,181,62,53.98137877472402
867.8194,1.9113339,40.72705,21.308182,182,62,43.13693998720428
1911.1565,1.9063376,60.359833,31.66272,213,120,35.09245705405189
2542.5918,1.9341538,70.12677,36.25708,230,141,31.5722972063291
3303.323,1.9352515,79.95474,41.31491,235,166,28.291425693892776
2946.7034,1.906751,74.95752,39.311646,233,155,29.534638041178535
2670.3848,1.9362707,71.9068,37.13675,231,146,30.861918969104114
3095.6445,1.8940536,76.572296,40.427734,239,161,28.853965420517618
3858.7495,1.8489538,84.46686,45.683594,237,183,26.33804030747648
4896.4673,1.9670154,98.13983,49.89276,235,215,23.511489361042447
4748.8574,1.9879642,97.16254,48.875397,264,215,24.186851029346233
4730.124,1.7056231,89.820984,52.661682,274,208,24.186850600388585
3634.77,1.601082,76.28607,47.646576,281,192,27.221667304369557
2387.8325,1.5914248,61.644592,38.735474,289,154,32.275756889581466
1907.1558,1.7335694,57.49945,33.168243,290,129,36.52319595964244
1452.901,1.711583,49.86743,29.13527,294,108,41.60051491054973
1547.4081,1.4765172,47.799316,32.373016,296,121,38.75226403855803
1289.9142,1.594085,45.345703,28.446228,296,103,43.29578985691758
1124.9788,1.5294276,41.479797,27.121124,299,81,51.92865514068292
1115.2817,1.5216639,41.19568,27.072784,299,81,51.921195887759836
1818.8132,0.5590597,31.887695,57.03809,303,71,66.95596864780852
440.60864,1.6667298,27.099365,16.259003,305,36,80.7936322692661
514.1618,1.9693325,31.820679,16.158104,277,37,76.65628905326295
784.1803,1.4725263,33.981262,23.076845,254,38,71.55640995573073
878.57764,1.929844,41.176666,21.336784,243,62,56.12065908501273
1029.5963,1.9114294,44.362152,23.208889,227,72,50.603413891288476
1034.1493,1.8500309,43.740234,23.642975,205,76,47.994454237266766
1045.2351,1.8845509,44.382416,23.55066,205,76,47.99626340924791
2798.443,1.8674858,72.29144,38.71057,194,150,29.546071966105004
3275.3584,1.8711087,78.285065,41.838867,139,167,27.250695631301646
3917.0422,1.869116,85.565216,45.778442,177,182,25.591546210111773
4432.331,1.8790126,91.2601,48.568115,213,198,24.45488798095335
4813.562,1.7975106,93.01843,51.748474,144,207,23.48078059414065
4875.5913,1.9419403,97.3042,50.10669,72,202,24.923325416236885
4893.447,1.9352748,97.31477,50.28473,72,202,25.561382420145375
360.79874,1.7055334,24.806335,14.5446205,168,23,85.77042077532643
718.6227,1.8380984,36.344177,19.772705,167,52,59.39272139113999
1261.77,1.8393723,48.175354,26.191193,175,87,43.424677803818255
1095.0134,1.8159959,44.59305,24.555698,175,74,48.26909106226198
860.02826,1.9135736,40.567566,21.199898,178,63,53.60121347362697
928.22034,1.9764519,42.83203,21.671173,177,68,51.16534016209538
1173.2269,1.8567988,46.67383,25.136719,180,81,45.713708699485004
1315.2723,1.937333,50.478912,26.055878,183,90,42.3206980684137
1602.6102,1.9016144,55.20459,29.03038,184,103,38.91887537327729
1753.0205,1.919226,58.003815,30.222504,185,109,37.27563618220494
1955.5198,1.9070002,61.066986,32.022537,187,118,35.058160153465955
1826.2805,1.9517151,59.702423,30.589722,197,112,36.67912691178572
1608.8694,1.9866488,56.53546,28.457703,204,104,38.82355296065585
1256.9093,1.8732694,48.5235,25.903107,215,86,44.40104807892086
1186.9924,1.9722311,48.384125,24.532684,227,80,47.30569127797984
1510.7992,2.0363536,55.4664,27.238098,237,96,42.07359889111271
1725.9202,2.027546,59.15558,29.17595,251,106,39.666849999921176
2016.1401,2.0867703,64.8631,31.083008,265,115,38.07885775271284
2565.8882,2.103984,73.47508,34.921883,271,138,33.70716309397474
2987.5532,2.070735,78.65387,37.98355,273,152,31.477462432625277
3464.6636,2.024159,83.743835,41.37216,272,169,28.961876179281848
8540.835,2.040635,132.01791,64.69452,224,78,21.333372797520223
8413.776,2.0205464,130.38568,64.52991,224,78,21.333372797520223
3681.2522,2.1165204,88.269165,41.70485,232,33,26.530190458750564
2719.988,2.1698997,76.825134,35.404922,221,20,31.451718925280364
2392.0034,2.0350394,69.769775,34.284237,199,17,32.514786378409276
2986.6172,1.9738504,76.779785,38.898483,167,26,28.319240266642012
3994.7183,2.0788658,91.12894,43.83589,95,35,25.874628133564784
3855.0886,2.2358327,92.84036,41.52384,56,32,27.601273644540836
5492.7275,1.8837435,101.719666,53.99868,51,57,21.15967119902097
7905.24,1.7360312,117.148384,67.480576,58,79,17.021204303131007
8782.404,1.6572595,120.64296,72.79666,61,89,15.827601546146928
11251.962,1.5241992,130.9589,85.9198,66,115,13.140075094928205
10280.195,2.28712,153.33636,67.04343,77,167,10.44074963262174
16192.381,1.8971864,175.27112,92.384766,129,181,8.949791693473227
7385.4277,2.949754,147.59808,50.037422,246,133,12.924357876068955
9438.076,1.9858624,136.90405,68.93935,228,80,16.170457046111693
8163.228,2.03562,128.90784,63.32608,241,69,18.08567723865173
11212.167,1.855323,144.22964,77.7383,247,105,13.987402272523129
9839.918,2.460462,155.59802,63.23935,136,195,9.030106093575215
13807.981,2.024323,167.18796,82.58957,102,104,13.269847207799568
9102.821,2.1525013,139.97798,65.03038,100,80,16.21309741495076
3100.9072,1.9918652,78.59128,39.456123,112,27,28.290158463462692
2800.853,1.8891069,72.74002,38.50498,168,20,30.939952230022318
2551.28,2.5072126,79.97876,31.899471,209,16,34.31857280439922
2786.7615,2.1063697,76.6156,36.37329,238,23,31.079784899160828
3039.0574,2.0914423,79.72461,38.11944,261,24,30.843747732155315
2895.7004,2.02383,76.55328,37.825947,281,24,31.917932675993058
2387.273,1.1562012,52.5373,45.439583,26,38,27.142211949214587
4753.369,1.0210713,69.667274,68.22958,34,83,17.590909974388303
7887.6196,1.6369182,113.62829,69.415985,56,81,16.92684208628249
11653.561,2.0108774,153.08128,76.12662,76,95,14.597147249027213
12459.976,2.0942867,161.53873,77.13306,96,97,14.080751085347377
13894.187,1.779497,157.24078,88.36249,78,127,11.765548614747534
8002.236,3.1188498,157.98029,50.65338,107,140,11.76644773224605
13799.72,2.0050175,166.33905,82.961395,135,106,12.947382020203259
7394.405,3.6345553,163.9371,45.105133,161,125,12.736764901555079
7755.2515,3.321829,160.50427,48.31804,238,127,12.915809429602518
11773.033,1.990703,153.09021,76.90259,243,98,14.1219556155818
9882.765,1.9718541,139.59717,70.794876,249,85,15.875463530154855
10670.936,1.9498311,144.24466,73.97803,183,86,14.927665523085896
10481.519,1.8255789,138.32874,75.77253,164,162,24.992117951878605
10513.94,1.8269625,138.595,75.86089,164,162,24.992117951878605
7279.4756,1.9035988,117.71661,61.83898,58,132,19.154530439824036
10538.191,2.0037491,145.31308,72.5206,75,160,16.169934144526966
5922.9697,4.3329244,160.19919,36.972534,81,215,14.102066537914261
8756.755,2.9335296,160.27539,54.63568,124,202,13.808522893821056
5570.3843,3.9377854,148.10461,37.611145,245,221,13.992791070113025
11211.889,1.755244,140.284,79.92279,249,177,15.207216863369041
8230.287,2.1452994,132.8775,61.938904,252,168,16.11502030062661
8440.958,1.9935113,129.71948,65.070854,252,143,17.9224641472051
9022.286,1.8017789,127.499664,70.763214,227,144,17.12586404535092
8416.336,1.8793898,125.767944,66.91956,201,143,17.016962794244684
8850.664,1.8294352,127.24667,69.55517,176,145,16.61215805288095
8111.138,1.9152756,124.63974,65.07666,159,142,16.98727895334024
8318.985,1.9544195,127.50995,65.24185,134,144,16.95614802512334
7899.6387,2.0384815,126.89865,62.251556,116,141,17.448663837864455
7720.833,1.9676262,123.25467,62.641304,94,133,18.241219449966827
7385.107,2.0288744,122.40692,60.332428,76,129,19.07656751176379
6618.342,2.0887709,117.576355,56.289734,64,117,20.75882296095835
6300.379,2.02475,112.945526,55.782455,83,117,20.398708446141693
5919.893,2.016011,109.24545,54.18892,102,112,20.753568580953687
5385.2275,1.9845222,103.37845,52.09236,127,107,21.07251057314519
5563.844,1.9200568,103.3581,53.83075,143,112,20.524557869897148
6043.517,1.8649226,106.16351,56.9265,164,115,19.922540649783144
6157.9004,1.8545021,106.86365,57.6239,181,114,20.11459907012141
6162.289,1.8509604,106.79959,57.699554,197,113,20.22656800145229
5986.0215,1.9397851,107.75711,55.551056,214,116,20.22408904841091
5731.236,1.9555705,105.867065,54.136154,233,112,21.02273945436936
5122.8823,1.9446295,99.81036,51.326157,257,107,22.149799765047185
4521.314,2.0201807,95.57129,47.30829,256,96,23.982946918538758
4644.5913,2.0217812,96.90381,47.929916,236,97,23.36351669229314
4246.588,1.9599183,91.230286,46.548004,214,94,23.44029801400074
4337.898,1.9539,92.06421,47.11818,195,93,23.64496879217687
4093.055,1.9847908,90.13245,45.41156,181,93,23.610155606837107
4069.539,1.9658527,89.44336,45.498505,159,89,23.90094098997183
3916.5833,2.0169637,88.87973,44.0661,138,87,24.245657524438318
3930.4395,2.030973,89.34549,43.99147,111,86,24.751646156344012
3843.6946,1.9446299,86.45556,44.45862,133,86,24.581072600648493
3828.5935,1.9660695,86.7599,44.128605,116,84,25.164969360582514
4032.1504,2.0694,91.34622,44.141403,99,85,25.345267074465596
3997.0564,2.0479243,90.474686,44.178726,87,85,25.600378836931966
3955.1973,2.055379,90.163345,43.86702,69,83,26.480800509212095
3944.0938,2.0558026,90.045975,43.800888,46,83,27.038079972881203
3285.8867,2.1242275,83.54622,39.330166,50,73,29.48122162028341
3292.508,2.1615393,84.36163,39.0285,64,72,29.090208213628255
3222.4937,2.1038456,82.3385,39.137142,80,72,28.858445991369987
3119.2322,2.0653696,80.26436,38.861984,97,72,28.56828247390485
2970.622,2.005715,77.189514,38.484787,111,72,27.845279871280376
2992.2441,2.0274446,77.88844,38.41705,122,69,28.620359857261334
2922.169,1.9846528,76.15439,38.371643,138,69,28.448417117391454
2981.9272,2.022594,77.66098,38.396725,124,69,28.596101759349867
2965.0557,2.0352907,77.683655,38.168335,115,69,28.72681598473194
3047.8389,2.0571327,79.18213,38.4915,100,69,28.88258631522741
3102.2205,2.0701501,80.13777,38.71109,123,72,27.774090707425884
2864.0015,1.9849939,75.39911,37.984554,141,70,28.292902090320048
2925.121,1.8852406,74.26006,39.390232,155,69,28.477371945375438
3020.1636,1.884323,75.43848,40.03479,178,70,28.517085476539997
2874.1367,1.9498678,74.861115,38.392918,202,69,28.750180315185304
2450.1387,2.0626893,71.09061,34.46501,221,58,32.01539726948849
3895.7039,1.9933274,88.12158,44.208282,246,87,25.258428052507732
2401.6995,2.1263871,71.462875,33.60765,270,55,34.99736688455507
1246.8055,2.0909,51.058258,24.419273,235,28,46.933375484164564
1039.3358,1.9603599,45.138367,23.02555,212,22,50.303495621514244
1022.308,1.9652896,44.823334,22.807495,231,16,54.697107583779925
967.8225,2.0593865,44.64438,21.678486,193,15,55.216606787869424
862.6517,1.8348533,39.784912,21.682884,154,17,53.35225711475539
990.4548,1.9538579,43.990997,22.514942,119,16,53.881934382364555
960.65466,1.9071561,42.803253,22.443497,90,16,55.69299769131558
1032.0227,2.0601194,46.109543,22.381977,63,17,55.775079695904374
969.9401,2.145551,45.61859,21.261948,34,15,59.333684765591244
944.3374,1.9506165,42.918995,22.002785,21,19,57.38108153786546
692.59106,1.3744158,30.853008,22.44809,15,19,57.04109767096031
1848.3276,2.1845064,63.54277,29.087929,48,40,41.39210621284388
1563.7798,1.9928648,55.82474,28.012306,82,35,42.67006699624282
2819.5645,1.9900411,74.90694,37.6409,88,64,30.842825336915784
2864.2449,1.9679067,75.07707,38.150726,88,64,30.843115663907643
2866.6973,1.9688833,75.12784,38.15759,88,64,30.843116151500144
2853.2544,1.9716368,75.003876,38.041428,88,64,30.842825284323403
1070.9364,1.9551255,45.758224,23.40424,110,22,49.7690153200054
1080.1719,1.9567972,45.974747,23.494896,110,22,49.769195163965094
1098.9717,1.9432071,46.211792,23.781197,110,22,49.76919577529931
1099.5182,1.9394181,46.178192,23.810333,110,22,49.76901484304785
1080.9114,1.950891,45.92102,23.538486,110,22,49.76901459270389
1092.8096,1.9472022,46.129395,23.69009,110,22,49.769376418030035
1242.7764,1.9178158,48.820244,25.45617,131,26,46.55540222550722
1170.735,1.8705628,46.796722,25.017456,158,26,46.30358563731173
1208.6129,2.013783,49.33441,24.498375,189,28,45.47893572755534
1203.7747,2.0544755,49.73053,24.205948,199,26,46.79368279894317
1195.6602,2.0064852,48.980347,24.411018,221,26,47.34257997709317
1265.6711,2.040973,50.825195,24.902435,235,27,47.24865919447587
2069.5486,2.1019583,65.95532,31.378036,241,48,36.32767953032912
2457.5022,1.9666203,69.51959,35.349777,225,60,31.734711226460686
2222.6665,2.0339856,67.23743,33.056984,211,53,33.60429647353074
3519.4849,1.8476853,80.640564,43.6441,182,77,26.574145372785708
4179.6816,2.0724673,93.07123,44.908417,258,89,25.37193254777114
8803.314,1.9046104,129.487,67.986084,166,146,16.5439850448382
8785.697,1.9083538,129.48444,67.85138,166,147,16.543981480397555
8808.195,1.9105959,129.72626,67.89832,166,147,16.543437447151728
8711.909,1.9255389,129.5188,67.263664,166,147,16.54343816746144
7186.976,1.5977414,107.15843,67.068695,53,144,18.2462248406418
5766.457,1.9791422,106.82995,53.977905,53,112,21.915411261849968
4010.8618,1.6551714,81.478,49.22632,40,99,24.441724122031292
1403.9459,0.84463334,34.43573,40.770035,17,112,25.105218883343433
4560.935,0.8180614,61.082935,74.66791,30,171,17.408881682822138
8039.967,2.0151932,127.287415,63.16388,84,135,18.24252453147397
3137.0234,1.343489,64.91962,48.321655,287,97,25.40399569008833
1874.4758,1.2449107,48.306885,38.803493,295,70,32.07405854650663
2601.9885,0.58374083,38.9729,66.764046,300,134,22.073165728852132
2472.1511,0.6088346,38.79602,63.72177,300,132,22.072758358483547
3828.2068,0.6529867,49.99768,76.56769,294,170,18.317080045350473
6219.583,1.2124892,86.83995,71.621216,275,168,17.225898411331315
9241.176,1.7044821,125.504654,73.63213,257,162,16.51257645253454
9141.359,1.7251033,125.57782,72.79438,257,162,16.512032364602348
9324.661,2.0673668,138.84341,67.159546,211,167,15.506757149839967
8602.817,2.2527425,139.21182,61.7966,210,170,15.506758780484903
9906.456,1.8903216,136.84439,72.39212,144,160,15.572390854955726
7332.9497,1.2741145,96.65929,75.86389,48,173,16.32472303992858
4823.041,1.38655,81.77644,58.978363,41,130,20.29723769443366
1928.4924,1.2406611,48.91427,39.42597,24,74,30.785443409006884
1104.8119,1.0796039,34.536346,31.98983,17,49,39.56575721128845
1097.7007,1.0771332,34.385605,31.923264,17,49,39.56530218714364
1231.251,2.0700572,50.485245,24.388332,25,24,53.00491569133235
1073.992,2.0278459,46.66787,23.01352,62,18,54.86030824469815
891.8994,1.887658,41.031708,21.736834,106,14,57.03974117928906
873.2167,1.9322087,41.07599,21.258568,130,14,55.619166822145765
926.45074,1.8094848,40.943848,22.62735,159,17,52.99789164873007
2502.5127,1.9230067,69.37109,36.074287,187,60,31.24296128622668
2726.544,2.008339,73.99881,36.84578,225,65,30.032344741512492
3046.6404,2.133134,80.61571,37.792145,278,68,31.04535241355883
2200.2827,2.1208363,68.31134,32.209625,269,50,36.6793637165361
3684.7485,2.1200895,88.3855,41.689514,264,82,27.12920770487782
4980.7817,1.5482545,87.81525,56.718872,275,121,21.289048800947363
3390.9001,1.9872274,82.0883,41.307957,278,79,28.253634245041226
2410.5369,2.1178432,71.45026,33.737274,277,57,34.680870037341755
6304.396,1.6867193,103.120056,61.136467,267,133,19.487599208622324
8864.241,1.8923664,129.51599,68.441284,254,147,17.4303375912519
9528.738,1.7652184,129.69312,73.47143,203,149,16.39869093190479
11416.999,1.928006,148.36456,76.95233,171,175,14.589477648711254
7714.6406,1.9526579,122.73571,62.855713,146,140,17.24746816834346
6236.3843,1.9670782,110.758545,56.30612,193,118,19.651069329000062
9053.647,1.9276084,132.10559,68.53342,243,148,17.125952009611847
4694.43,3.257894,123.66873,37.959717,258,194,15.773122896549646
5327.954,1.9891173,102.94623,51.75473,261,110,21.829265789915418
3681.87,2.0929284,87.7832,41.942764,252,81,26.777031230498924
2405.0342,2.1115339,71.26227,33.749054,254,57,33.825568919107155
1204.424,2.0097716,49.199768,24.480278,221,26,47.27246976466817
1079.1532,2.0028076,46.490173,23.212502,193,23,48.95316528377919
1014.506,2.035396,45.441406,22.325584,272,17,56.70402607899952
4912.4585,1.97123,98.40521,49.920715,122,102,21.967610189095147
4914.586,1.9512302,97.925934,50.186768,123,102,21.968428970397675
4903.6934,2.0056782,99.17273,49.445984,122,101,21.967608088479672
1257.8262,4.37013,74.14084,16.965363,137,231,33.60621082101244
1238.359,1.6987246,45.865356,26.999878,155,152,45.321419848927164
1242.4473,1.7013237,45.976135,27.023743,155,152,48.897457975210365
912.1807,1.7956008,40.47113,22.539047,237,120,55.575717017950176
913.5599,1.8073145,40.633606,22.482864,237,120,55.57571854946281
493.41245,2.03905,31.718964,15.555756,252,77,77.00542556973411
342.02386,1.7686663,24.595245,13.906097,220,58,88.60030181173816
344.8289,1.7665902,24.681396,13.971207,220,58,88.60029892443114
342.11084,1.7466588,24.444855,13.995209,220,58,119.9547292471404
486.72125,1.9770181,31.020264,15.69043,217,77,74.83265184427377
462.74814,1.918006,29.79184,15.532715,107,74,76.07277885416164
466.5259,1.8895177,29.690216,15.7131195,107,74,76.98765133662728
439.62378,1.9218774,29.067215,15.124386,59,68,83.4542145808382
444.89557,1.9024633,29.09291,15.2922325,59,68,83.454216335281
445.22385,1.9436028,29.416634,15.135105,59,69,83.45389258524288
440.52286,1.9159901,29.052322,15.163086,59,68,83.45389324906975
446.60892,1.9094393,29.20227,15.293636,59,68,83.45421737190706
423.80472,1.9807215,28.973076,14.627537,59,68,83.45421809639195
375.81625,1.8730177,26.531311,14.165009,83,62,86.24691174549372
533.8095,1.8331321,31.281677,17.064606,90,78,74.17012584695101
506.73938,1.9312016,31.282837,16.198639,125,79,71.75052569681911
720.7838,1.9652817,37.636993,19.15094,131,106,58.826447218014756
755.494,1.7332501,36.186462,20.877808,153,105,58.84150050038277
585.2155,1.7800025,32.275146,18.13208,167,90,65.65863424728212
781.7158,1.8103145,37.6185,20.78009,178,111,56.93744143831198
505.14807,1.7421424,29.665466,17.028152,195,82,70.24512672901727
533.78467,1.7847145,30.865082,17.294128,212,79,73.06890775515978
462.92462,1.6852399,27.93097,16.573883,231,78,74.53327842863743
702.1313,1.2818637,30.00061,23.4039,249,72,77.78375605307502
447.00165,1.6825213,27.424255,16.2995,270,75,79.47395137813676
500.49887,1.9824605,31.499512,15.889099,289,75,81.22031964710891
696.9033,1.9533507,36.895752,18.888443,298,94,71.21410957771687
644.50195,1.8312167,34.35437,18.760406,290,98,68.10825282983792
653.1958,2.0425558,36.52655,17.882767,275,101,63.60075703523921
749.71136,1.8618202,37.36078,20.066803,247,106,61.50477709159255
910.83606,1.7935658,40.418365,22.535202,250,120,56.35696753622902
1133.5896,2.0244467,47.90503,23.663269,280,126,56.325851453634606
958.58826,1.7920471,41.446777,23.128174,268,131,54.193925653945506
1117.9042,1.9087235,46.19275,24.20086,260,136,52.02024693652808
1125.4241,1.8727683,45.90924,24.514107,250,137,51.10321280565259
1112.381,1.9018524,45.995483,24.18457,232,140,47.08935940765167
1277.0128,1.913728,49.435364,25.83197,223,156,45.47779669666516
1409.5264,1.8940665,51.669495,27.279663,229,163,44.395798202283025
1385.4156,1.914403,51.49994,26.901306,238,160,45.3658769775976
1380.9276,1.918844,51.47606,26.8266,263,158,47.0270272381409
1330.5173,1.9678975,51.16954,26.002136,275,153,48.65175214428413
1310.8568,1.967346,50.78296,25.812927,285,151,49.96499146616486
1309.6008,1.9499108,50.533203,25.91565,285,151,49.9649879946997
1544.4553,2.0242622,55.914062,27.621948,287,167,46.63250708637393
1538.0242,1.9844799,55.24652,27.839294,278,167,45.335663408567136
1460.2633,1.9152855,52.88498,27.61206,251,166,44.850002143194644
1417.6868,1.8720335,51.51657,27.519043,242,162,45.09178223964154
1339.3287,1.9373583,50.93878,26.292908,236,157,45.767312701909354
1382.1039,1.8650957,50.771606,27.221985,225,162,44.345221699943856
1389.9972,1.8033388,50.066315,27.763123,212,166,43.29727793939031
1337.2487,1.8107717,49.208252,27.175293,191,161,43.61236504991779
1378.6244,1.743913,49.032654,28.116455,160,160,43.877173968404236
1325.8438,1.767101,48.40351,27.39148,139,157,44.36128270186523
1289.6003,1.8207251,48.456245,26.613708,134,156,44.52467345679533
1293.7659,1.8212391,48.54129,26.652893,124,155,44.99574805298934
1286.4581,1.8278441,48.4917,26.52945,124,154,44.996348507011064
1295.9281,1.8163879,48.51709,26.710754,124,155,44.9963513488945
1293.2668,1.8237176,48.56494,26.629639,88,153,46.526729830024166
1333.5042,1.8335153,49.446945,26.968384,76,152,47.50605640594533
1262.1438,1.9200457,49.227776,25.638855,57,146,49.751552794464
1104.775,1.9174612,46.02568,24.003448,50,133,53.43663252758564
917.4883,1.967384,42.4859,21.595123,37,116,60.271920590976634
909.1335,1.9100851,41.6716,21.81662,64,119,55.25463581795004
830.0331,1.8014877,38.669037,21.465057,119,112,56.70225598152366
807.7326,1.8728139,38.893867,20.767609,140,115,55.505114511083676
805.1031,1.5811651,35.67914,22.565094,157,112,56.377654056374865
652.212,1.861629,34.84504,18.717499,143,98,59.833906955963236
643.5415,1.8553476,34.554207,18.624115,129,95,63.25845312183402
637.2125,1.8254108,34.105347,18.683655,116,92,65.66465575556579
526.2424,1.9599669,32.115692,16.385834,109,80,71.89869257141802
655.6314,1.9169912,35.451935,18.49353,114,98,62.27354605880418
654.8094,1.9109343,35.373688,18.5112,114,99,62.272678668766524
660.7121,1.9109583,35.53299,18.59433,114,99,62.2735435012741
638.7032,1.777611,33.69519,18.955322,146,94,63.97512811599418
520.051,1.7565147,30.223785,17.20668,154,83,69.30679877510309
376.13852,1.6835227,25.164215,14.947357,158,72,75.90645499228508
513.6143,1.7887856,30.310822,16.944916,155,83,68.8680634894017
670.3322,1.6816452,33.574707,19.965393,154,96,62.774990102932954
796.3788,1.793753,37.795593,21.070679,118,112,57.05415774457141
773.6398,1.8303138,37.62982,20.55922,102,108,59.359318325631605
811.22906,1.8201771,38.4263,21.111298,91,110,58.98946760117165
853.2718,1.8068384,39.264797,21.731216,76,112,58.64176142240005
827.3678,1.8958253,39.60486,20.890564,63,109,60.846361751252566
732.5934,1.9165367,37.47055,19.551178,35,97,68.65220300062941
784.1746,1.8554772,38.1447,20.557892,19,103,66.96949518162653
701.11066,1.9830803,37.287514,18.802826,23,93,71.60743370080552
612.6339,1.9559578,34.61627,17.69786,24,84,76.7318356847508
484.12906,2.0183876,31.25956,15.487392,23,69,90.17203123013788
413.6692,2.0663702,29.236855,14.148895,34,66,88.28139763511942
390.89407,1.8176935,26.655685,14.664566,53,64,87.65565593142593
348.47446,1.8651532,25.494278,13.668732,58,56,93.54815865755343
300.84097,2.0457377,24.808098,12.126724,61,52,98.14511721656902
296.93503,1.9538637,24.086731,12.327744,77,51,94.94643125271186
294.64032,1.9708675,24.097656,12.226929,103,50,96.40711936611474
